Dataset,Attribute,Criterion Difference Name,Paired t-statistics on Accuracy with Missing Values,Degrees of Freedom of Accuracy with Missing Values,P-value t-statistics on Accuracy with Missing Values,Paired t-statistics on Accuracy without Missing Values,Degrees of Freedom of Accuracy without Missing Values,P-value t-statistics on Accuracy without Missing Values,Paired t-statistics on Number of Nodes,Degrees of Freedom of Number of Nodes,P-value t-statistics on Number of Nodes
Contraceptive,None,LS Chi Square - Twoing,2.2580630525970196,19,0.0179498078434,2.2132594793100333,19,0.0196573525393,-2.5720806530323364,19,0.990668552992
Contraceptive,None,LS Chi Square - LS Squared Gini,0.11854094337239053,19,0.453441678098,0.009845377234592835,19,0.496123647438,-8.908761153001596,19,0.999999983642
Contraceptive,None,Twoing - LS Squared Gini,-1.281505717022404,19,0.892282271698,-1.3414609596504923,19,0.902206990681,-6.640867504109141,19,0.999998817255
San Francisco Crime,None,LS Chi Square - LS Squared Gini,5.889014041237468,19,5.68669993706e-06,5.889014041237468,19,5.68669993706e-06,-99.90047525484492,19,1.0
Poker Hand,None,LS Chi Square - Twoing,-3.3999458617179235,19,0.99849758263,-3.3999458617179235,19,0.99849758263,-1.9052997711884967,19,0.964005597451
Poker Hand,None,LS Chi Square - LS Squared Gini,13.86598206777705,19,1.08780762176e-11,13.86598206777705,19,1.08780762176e-11,-4.9159290599695105,19,0.999952027005
Poker Hand,None,Twoing - LS Squared Gini,16.88971596236513,19,3.35509398042e-13,16.88971596236513,19,3.35509398042e-13,-2.1780384843000036,19,0.978897127857
Cover Type,None,LS Chi Square - Twoing,-18.84441796534091,19,1.0,-18.84441796534091,19,1.0,-36.9779337336914,19,1.0
Cover Type,None,LS Chi Square - LS Squared Gini,-83.88821521585186,19,1.0,-83.88821521585186,19,1.0,-301.7621962913137,19,1.0
Cover Type,None,Twoing - LS Squared Gini,-17.446709848646762,19,1.0,-17.446709848646762,19,1.0,-146.06487456137603,19,1.0
Nursery with Aggreg,None,LS Chi Square - Twoing,3.7515428924743004,19,0.00067560724153,3.7515428924743004,19,0.00067560724153,0.7765332490860087,19,0.223497120549
Nursery with Aggreg,None,LS Chi Square - LS Squared Gini,16.5404426902026,19,4.87276885508e-13,16.5404426902026,19,4.87276885508e-13,-10.833319339690746,19,0.999999999286
Nursery with Aggreg,None,Twoing - LS Squared Gini,12.460957504743824,19,6.83604284291e-11,12.460957504743824,19,6.83604284291e-11,-12.766538141714243,19,0.999999999955
San Francisco Crime 15 classes,None,LS Chi Square - Twoing,0.1805406866274328,19,0.429319949167,0.1805406866274328,19,0.429319949167,-0.17877103062889543,19,0.569995011077
San Francisco Crime 15 classes,None,LS Chi Square - LS Squared Gini,5.004984804494526,19,3.93099303636e-05,5.004984804494526,19,3.93099303636e-05,-67.8010069590196,19,1.0
San Francisco Crime 15 classes,None,Twoing - LS Squared Gini,5.825558561535229,19,6.51398517815e-06,5.825558561535229,19,6.51398517815e-06,-79.2412655093764,19,1.0
