Date Time,Dataset,Use Numeric attributes?,Attribute Name,Is the Attribute Numeric?,Number of Different Values (only for Nominal Attributes),Total Number of Samples,Trial Number,Criterion,Maximum Depth Allowed,Total Number of folds,Fold Number,Is stratified?,Number of Samples Forcing a Leaf,Use Min Samples in Second Largest Class?,Min Samples in Second Largest Class,Uses Chi-Square Test,Maximum p-value Allowed by Chi-Square Test [between 0 and 1],Minimum Number in Second Most Frequent Value,Number of Attributes in Dataset,Number of Valid Attributes in Dataset (m),Number of Valid Nominal Attributes in Dataset (m_nom),Number of Valid Numeric Attributes in Dataset (m_num),Total Number of Inversions (pairs),Total Number of Ties (pairs),Total Number of Correct (pairs),Criterion Value in Root Node,Total Time Taken for Current Fold [s],Accuracy Percentage on Trivial Trees (with no splits),Accuracy Percentage (with missing values),Accuracy Percentage (without missing values),Number of Samples Classified using Unkown Value,Percentage of Samples with Unkown Values for Accepted Attribute,Number of Nodes (after prunning),Tree Depth (after prunning),Number of Nodes Pruned
2017-05-18 22:35:23.062163,Nursery with Aggreg,False,parents,False,3,12960,1,Twoing,4,3,1,True,1,False,None,True,0.1,15,12,11,11,0,1.5,0.0,53.5,0.0260097116272,0.02688460599983955,33.3256190696598,41.3098819717658,41.3098819717658,0,0.0,3,1,2
2017-05-18 22:35:23.062219,Nursery with Aggreg,False,has_nurs,False,5,12960,1,Twoing,4,3,1,True,1,False,None,True,0.1,15,12,11,11,0,1.5,0.0,53.5,0.064696022046,0.02939175199935562,33.3256190696598,48.64614672529507,48.64614672529507,0,0.0,5,2,2
2017-05-18 22:35:23.062240,Nursery with Aggreg,False,form,False,3,12960,1,Twoing,4,3,1,True,1,False,None,True,0.1,15,12,11,11,0,1.5,0.0,53.5,0.00118591399917,0.024454665000121167,33.3256190696598,33.927331636195326,33.927331636195326,0,0.0,5,2,0
2017-05-18 22:35:23.062258,Nursery with Aggreg,False,children,False,4,12960,1,Twoing,4,3,1,True,1,False,None,True,0.1,15,12,11,11,0,1.5,0.0,53.5,0.00258846878804,0.02737634999994043,33.3256190696598,34.0893311733395,34.0893311733395,0,0.0,5,2,0
2017-05-18 22:35:23.062274,Nursery with Aggreg,False,housing,False,3,12960,1,Twoing,4,3,1,True,1,False,None,True,0.1,15,12,11,11,0,1.5,0.0,53.5,0.00260148985073,0.019478000000162865,33.3256190696598,34.320759083545475,34.320759083545475,0,0.0,3,1,0
2017-05-18 22:35:23.062290,Nursery with Aggreg,False,finance,False,2,12960,1,Twoing,4,3,1,True,1,False,None,True,0.1,15,12,11,11,0,1.5,0.0,53.5,0.00122205344796,0.019126256000163266,33.3256190696598,32.5387641749595,32.5387641749595,0,0.0,3,1,0
2017-05-18 22:35:23.062305,Nursery with Aggreg,False,social,False,3,12960,1,Twoing,4,3,1,True,1,False,None,True,0.1,15,12,11,11,0,1.5,0.0,53.5,0.00499416508938,0.01967585100010183,33.3256190696598,35.848183290904885,35.848183290904885,0,0.0,3,1,0
2017-05-18 22:35:23.062320,Nursery with Aggreg,False,health,False,3,12960,1,Twoing,4,3,1,True,1,False,None,True,0.1,15,12,11,11,0,1.5,0.0,53.5,0.444470164609,0.025940810999600217,33.3256190696598,70.95579726915066,70.95579726915066,0,0.0,5,2,0
2017-05-18 22:35:23.062336,Nursery with Aggreg,False,employ,False,15,12960,1,Twoing,4,3,1,True,1,False,None,True,0.1,15,12,11,11,0,1.5,0.0,53.5,0.099050648678,0.028145514000243566,33.3256190696598,53.436704466558666,53.436704466558666,0,0.0,3,1,2
2017-05-18 22:35:23.062351,Nursery with Aggreg,False,struct_finan,False,72,12960,1,Twoing,4,3,1,True,1,False,None,True,0.1,15,12,11,11,0,1.5,0.0,53.5,0.0140780919842,0.043352581999897666,33.3256190696598,36.866466095811155,36.866466095811155,0,0.0,5,2,0
